LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
15258500922017120614191882290980,,198 Regent Street,,W1B 5TP,887703270000,70,C,A1/A2 Retail and Financial/Professional services,2017-11-21,E09000033,E14000639,Greater London Authority,2017-12-06,Mandatory issue (Property to let).,29,85,3,Grid Supplied Electricity,,,,757,40.5,23.62,69.2,56.91,Yes,,2.0,5,Air Conditioning,198 Regent Street,Westminster,Cities of London and Westminster,LONDON,2017-12-06 14:19:18,,200001888502,Address Matched
16507990922017120614533507290090,,199 Regent Street,,W1B 4LZ,902297710000,86,D,A1/A2 Retail and Financial/Professional services,2017-11-20,E09000033,E14000639,Greater London Authority,2017-12-06,Mandatory issue (Marketed sale).,28,82,3,Grid Supplied Electricity,,,,51,73.51,41.14,120.55,127.02,No,,,4,Air Conditioning,199 Regent Street,Westminster,Cities of London and Westminster,LONDON,2017-12-06 14:53:35,,10033587599,Address Matched
127745560022017112416011926010386,1ST FLOOR NORTH,Kingsland House,122-124 Regent Street,W1B 5SA,829263640006,48,B,B1 Offices and Workshop businesses,2017-09-07,E09000033,E14000639,Greater London Authority,2017-11-24,Mandatory issue (Marketed sale).,23,69,3,Grid Supplied Electricity,,,,56,39.81,18.68,54.74,38.51,Yes,,1.0,4,Mixed-mode with Natural Ventilation,"1ST FLOOR NORTH, Kingsland House, 122-124 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-11-24 16:01:19,,,
16549760142017111011085999619900,GROUND FLOOR & PART BASEMENT,205 Regent Street,,W1B 4HB,418996690001,79,D,A1/A2 Retail and Financial/Professional services,2017-10-11,E09000033,E14000639,Greater London Authority,2017-11-10,Mandatory issue (Property to let).,34,99,3,Grid Supplied Electricity,,,,139,39.64,26.9,78.84,62.8,Yes,,2.0,5,Air Conditioning,"GROUND FLOOR & PART BASEMENT, 205 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-11-10 11:08:59,,10033557874,Address Matched
16571025912017111016270104929625,BASEMENT AND GROUND FLOORS,207-209 Regent Street,,W1B 4NE,656454920002,85,D,A1/A2 Retail and Financial/Professional services,2017-10-12,E09000033,E14000639,Greater London Authority,2017-11-10,Mandatory issue (Property to let).,32,95,3,Grid Supplied Electricity,,,,142,23.51,15.23,44.64,39.96,Yes,,2.0,5,Air Conditioning,"BASEMENT AND GROUND FLOORS, 207-209 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-11-10 16:27:01,,,
16661563332017111017293694000595,GROUND FLOOR REAR,207-209 Regent Street,,W1B 4NE,656454920003,113,E,B1 Offices and Workshop businesses,2017-05-31,E09000033,E14000639,Greater London Authority,2017-11-10,Mandatory issue (Property to let).,28,83,3,Grid Supplied Electricity,,,,387,29.23,16.57,48.56,66.35,No,,,4,Heating and Natural Ventilation,"GROUND FLOOR REAR, 207-209 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-11-10 17:29:36,,,
125431736012017091316235103059842,5TH FLOOR ONLY,Kingsland House,122-124 Regent Street,W1B 5SA,829263640005,46,B,B1 Offices and Workshop businesses,2017-09-07,E09000033,E14000639,Greater London Authority,2017-09-13,Mandatory issue (Marketed sale).,23,66,3,Grid Supplied Electricity,,,,108,57.31,25.8,75.61,53.02,Yes,,1.0,4,Air Conditioning,"5TH FLOOR ONLY, Kingsland House, 122-124 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-09-13 16:23:51,,,
125435630202017091316250743640010,3RD FLOOR ONLY,Kingsland House,122-124 Regent Street,W1B 5SA,829263640004,48,B,B1 Offices and Workshop businesses,2017-09-07,E09000033,E14000639,Greater London Authority,2017-09-13,Mandatory issue (Marketed sale).,24,69,3,Grid Supplied Electricity,,,,111,39.9,18.8,55.1,38.18,Yes,,1.0,4,Air Conditioning,"3RD FLOOR ONLY, Kingsland House, 122-124 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-09-13 16:25:07,,,
125553470022017091214512306280794,"PART BASEMENT, PART GROUND, FIRST AND SECOND FLOOR",251-259 Regent Street,,W1B 2ER,907670680004,139,F,A1/A2 Retail and Financial/Professional services,2017-08-23,E09000033,E14000639,Greater London Authority,2017-09-12,Mandatory issue (Property to let).,35,94,5,Natural Gas,,,,2333,49.24,34.72,92.59,136.55,Yes,,2.0,5,Air Conditioning,"PART BASEMENT, PART GROUND, FIRST AND SECOND FLOOR, 251-259 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-09-12 14:51:23,,,
16069020902017090811441109800750,,221 Regent Street,,W1B 4NJ,991932800000,67,C,A1/A2 Retail and Financial/Professional services,2017-05-31,E09000033,E14000639,Greater London Authority,2017-09-08,Mandatory issue (Property to let).,30,88,3,Grid Supplied Electricity,,,,263,58.52,35.12,102.91,78.23,Yes,,2.0,5,Air Conditioning,221 Regent Street,Westminster,Cities of London and Westminster,LONDON,2017-09-08 11:44:11,,10033542280,Address Matched
16172450022017090813085256750920,,Hobbs Ltd,219 Regent Street,W1B 4NH,251550650000,69,C,A1/A2 Retail and Financial/Professional services,2017-05-31,E09000033,E14000639,Greater London Authority,2017-09-08,Mandatory issue (Property to let).,33,98,3,Grid Supplied Electricity,,,,234,58.81,39.13,114.68,81.11,Yes,,2.0,5,Air Conditioning,"Hobbs Ltd, 219 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-09-08 13:08:52,,10033542278,Address Matched
125313393032017090416344990000290,,Hunter Boot Store,83-85 Regent Street,W1B 4EN,900026410000,48,B,A1/A2 Retail and Financial/Professional services,2017-06-01,E09000033,E14000639,Greater London Authority,2017-09-04,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,557,51.8,30.42,89.16,50.1,Yes,,2.0,5,Air Conditioning,"Hunter Boot Store, 83-85 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-09-04 16:34:49,,10033620664,Address Matched
124653237012017080910423101939110,SECOND FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410003,82,D,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,33,96,3,Natural Gas,,,,171,37.94,24.76,72.55,62.28,No,,,4,Heating and Natural Ventilation,"SECOND FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:42:31,,,
124653316532017080910460130900790,FOURTH FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410005,84,D,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,31,90,3,Natural Gas,,,,169,31.7,19.52,57.2,53.18,No,,,4,Heating and Natural Ventilation,"FOURTH FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:46:01,,,
124653410042017080910474113469020,FIFTH FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410006,72,C,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,28,81,3,Natural Gas,,,,168,30.52,16.94,49.64,43.66,No,,,4,Heating and Natural Ventilation,"FIFTH FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:47:41,,,
124657810002017080910401113429020,FIRST FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410002,69,C,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,29,84,3,Natural Gas,,,,170,34.08,19.61,57.45,46.94,Yes,,1.0,4,Air Conditioning,"FIRST FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:40:11,,,
124657970922017080910443104020314,THIRD FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410004,84,D,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,33,97,3,Natural Gas,,,,169,40.51,26.76,78.4,68.3,Yes,,1.0,4,Heating and Natural Ventilation,"THIRD FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:44:31,,,
124658037052017080910491901979110,SIXTH FLOOR,Remo House,310-312 Regent Street,W1B 3AU,101071410007,87,D,B1 Offices and Workshop businesses,2016-12-07,E09000033,E14000639,Greater London Authority,2017-08-09,Mandatory issue (Property to let).,25,74,3,Natural Gas,,,,144,37.19,18.81,55.12,64.84,No,,,4,Heating and Natural Ventilation,"SIXTH FLOOR, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-09 10:49:19,,,
124587900902017080714585747480080,"SUITE 3, 3RD FLOOR",Carrington House,126-130 Regent Street,W1B 5SE,292290440008,87,D,B1 Offices and Workshop businesses,2017-08-03,E09000033,E14000639,Greater London Authority,2017-08-07,Mandatory issue (Marketed sale).,31,91,4,Natural Gas,,,,198,33.02,20.44,59.91,57.27,Yes,,1.0,4,Mixed-mode with Mechanical Ventilation,"SUITE 3, 3RD FLOOR, Carrington House, 126-130 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-07 14:58:57,,,
124551140542017080411271220950980,REAR OFFICE - 1ST FLOOR,207-209 Regent Street,,W1B 4NE,656454920005,74,C,B1 Offices and Workshop businesses,2016-08-10,E09000033,E14000639,Greater London Authority,2017-08-04,Mandatory issue (Property to let).,23,68,3,Natural Gas,,,,275,39.77,18.39,53.89,58.83,No,,,4,Heating and Natural Ventilation,"REAR OFFICE - 1ST FLOOR, 207-209 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-04 11:27:12,,,
124554666432017080411284804000595,FRONT OFFICES - 1ST-5TH FLOORS,207-209 Regent Street,,W1B 4NE,656454920004,66,C,B1 Offices and Workshop businesses,2016-08-10,E09000033,E14000639,Greater London Authority,2017-08-04,Mandatory issue (Property to let).,28,82,3,Natural Gas,,,,255,31.2,17.54,51.4,40.89,No,,,4,Heating and Natural Ventilation,"FRONT OFFICES - 1ST-5TH FLOORS, 207-209 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-04 11:28:48,,,
124554705952017080411250804069625,BASEMENT STORAGE,207-209 Regent Street,,W1B 4NE,656454920006,82,D,B1 Offices and Workshop businesses,2016-08-10,E09000033,E14000639,Greater London Authority,2017-08-04,Mandatory issue (Property to let).,62,183,3,Other,,,,281,2.54,3.17,9.29,4.16,No,,,4,Unconditioned,"BASEMENT STORAGE, 207-209 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-08-04 11:25:08,,,
124371231012017072810304411049937,SIXTH FLOOR - MADDOX ST,International House,223 Regent Street,W1B 2EB,973811530014,99,D,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,Greater London Authority,2017-07-28,Mandatory issue (Property to let).,31,90,4,Natural Gas,,,,53,38.12,23.46,68.75,75.65,No,,,4,Heating and Natural Ventilation,"SIXTH FLOOR - MADDOX ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-28 10:30:44,,,
adaf60b355a7ec89e123f7a59dd369a89471b478a00871a96a593e93349aef7d,,Boots the Chemists Ltd,302 Regent Street,W1B 3AS,10003531046,74,C,A1/A2 Retail and Financial/Professional services,2017-06-01,E09000033,E14000639,,2017-07-14,Voluntary (No legal requirement for an EPC).,27,79,3,Grid Supplied Electricity,,,,618,57.72,31.31,91.75,85.52,Yes,,2.0,5,Air Conditioning,"Boots the Chemists Ltd, 302 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-14,506,,
4a6447d1c2f1f92f2134d853c89ba4a70503c969ab6189948696af22fdd8c3bd,FOURTH FLOOR - MADDOX ST,International House,223 Regent Street,W1B 2EB,10003556813,84,D,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-12,Voluntary re-issue (A valid EPC is already lodged).,33,97,4,Grid Supplied Electricity,,,,188,31.57,20.83,61.04,53.34,Yes,,2.0,5,Air Conditioning,"FOURTH FLOOR - MADDOX ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-12,314,,
27fbb689b9c624819bfeb52a3be2e7e539c33a4c2904caf84a4c4c80cf673837,SECOND FLOOR - MADDOX STREET,International House,223 Regent Street,W1B 2EB,10003566532,72,C,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-12,Voluntary re-issue (A valid EPC is already lodged).,30,88,4,Natural Gas,,,,188,29.9,17.97,52.66,43.34,No,,,4,Heating and Natural Ventilation,"SECOND FLOOR - MADDOX STREET, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-12,253,,
123865481022017071111334180020390,BASEMENT OFFICES AND STORAGE,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000010,115,E,B1 Offices and Workshop businesses,2017-02-07,E09000033,E14000639,Greater London Authority,2017-07-11,Mandatory issue (Property to let).,37,109,3,Grid Supplied Electricity,,,,336,10.56,7.86,23.04,24.39,Yes,,2.0,5,Air Conditioning,"BASEMENT OFFICES AND STORAGE, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11 11:33:41,,10033542659,Address Matched
0b7b45cdf160a944e21803703836169f4c998241dbaf0aa522d859b70dc51449,SECOND FLOOR - HANOVER ST,International House,223 Regent Street,W1B 2EB,10003570356,88,D,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-11,Voluntary re-issue (A valid EPC is already lodged).,33,96,4,Natural Gas,,,,137,35.61,23.34,68.4,62.52,No,,,4,Heating and Natural Ventilation,"SECOND FLOOR - HANOVER ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11,365,,
81333fc9a251f2637e4cf272ed27af24551fa7c8c51826cb126bf48f14736822,PART FIRST FLOOR,International House,223 Regent Street,W1B 2EB,10003565101,58,C,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-11,Voluntary re-issue (A valid EPC is already lodged).,26,77,4,Natural Gas,,,,101,30.82,16.13,47.28,35.98,No,,,4,Heating and Natural Ventilation,"PART FIRST FLOOR, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11,210,,
5d25872449fed90851893d45d85ca4e006d4870745042113f5e1a784461e064f,THIRD FLOOR - HANOVER ST,International House,223 Regent Street,W1B 2EB,10003564623,59,C,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-11,Voluntary re-issue (A valid EPC is already lodged).,25,72,4,Natural Gas,,,,156,33.71,16.63,48.72,40.07,Yes,,2.0,5,Heating and Natural Ventilation,"THIRD FLOOR - HANOVER ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11,234,,
5ba096a09ee4a37e04393ee504eaed039f653f3ab198dcad5614386955e43ab4,FIFTH FLOOR - HANOVER ST,International House,223 Regent Street,W1B 2EB,10003544224,73,C,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-11,Voluntary re-issue (A valid EPC is already lodged).,24,71,4,Natural Gas,,,,199,39.54,19.23,56.35,57.96,No,,,4,Heating and Natural Ventilation,"FIFTH FLOOR - HANOVER ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11,335,,
5eb6483512264ef1ce67a5155310105a495100b5e5d62f0f29a58938f63938b8,FOURTH FLOOR - HANOVER ST,International House,223 Regent Street,W1B 2EB,10003544557,89,D,B1 Offices and Workshop businesses,2016-09-07,E09000033,E14000639,,2017-07-11,Voluntary re-issue (A valid EPC is already lodged).,32,93,4,Natural Gas,,,,190,33.93,21.6,63.3,60.21,No,,,4,Heating and Natural Ventilation,"FOURTH FLOOR - HANOVER ST, International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-11,351,,
123752280802017070714235603060020,FIRST FLOOR,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000006,113,E,B1 Offices and Workshop businesses,2017-02-07,E09000033,E14000639,Greater London Authority,2017-07-07,Mandatory issue (Property to let).,29,85,3,Natural Gas,,,,432,27.95,16.29,47.74,63.25,No,,,4,Heating and Natural Ventilation,"FIRST FLOOR, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-07 14:23:56,,10033542659,Address Matched
123752380842017070714252603070020,SECOND FLOOR,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000007,123,E,B1 Offices and Workshop businesses,2016-02-07,E09000033,E14000639,Greater London Authority,2017-07-07,Mandatory issue (Property to let).,31,91,3,Natural Gas,,,,431,32.58,20.24,59.3,80.11,Yes,,2.0,5,Air Conditioning,"SECOND FLOOR, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-07 14:25:26,,10033542659,Address Matched
123752438052017070714271808089908,FOURTH FLOOR,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000008,80,D,B1 Offices and Workshop businesses,2016-02-07,E09000033,E14000639,Greater London Authority,2017-07-07,Mandatory issue (Property to let).,29,85,3,Natural Gas,,,,432,31.79,18.46,54.1,51.03,No,,,4,Heating and Natural Ventilation,"FOURTH FLOOR, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-07 14:27:18,,10033542659,Address Matched
123752593932017070714594735000898,FIFTH FLOOR,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000009,69,C,B1 Offices and Workshop businesses,2017-02-07,E09000033,E14000639,Greater London Authority,2017-07-07,Mandatory issue (Property to let).,28,82,3,Natural Gas,,,,428,36.09,20.27,59.39,49.57,No,,,4,Heating and Natural Ventilation,"FIFTH FLOOR, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-07-07 14:59:47,,10033542659,Address Matched
123552401952017063020271505959893,FIFTH FLOOR,211-213 Regent Street,,W1B 4NF,835215690005,78,D,B1 Offices and Workshop businesses,2016-11-10,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,26,77,3,Natural Gas,,,,57,36.78,19.3,56.55,57.23,Yes,,2.0,4,Heating and Natural Ventilation,"FIFTH FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:27:15,,,
123556410922017063020242836990082,SECOND FLOOR,211-213 Regent Street,,W1B 4NF,835215690002,58,C,B1 Offices and Workshop businesses,2016-11-10,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,29,85,3,Natural Gas,,,,92,36.97,21.52,63.07,43.24,Yes,,2.0,4,Air Conditioning,"SECOND FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:24:28,,,
123556586332017063020251402900193,THIRD FLOOR,211-213 Regent Street,,W1B 4NF,835215690003,74,C,B1 Offices and Workshop businesses,2016-11-10,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,30,87,3,Natural Gas,,,,73,33.63,20.02,58.68,49.79,Yes,,2.0,4,Air Conditioning,"THIRD FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:25:14,,,
123556650342017063020261990649990,FOURTH FLOOR,211-213 Regent Street,,W1B 4NF,835215690004,64,C,B1 Offices and Workshop businesses,2016-11-10,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,29,84,3,Natural Gas,,,,69,31.09,17.76,52.03,39.98,Yes,,2.0,4,Heating and Natural Ventilation,"FOURTH FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:26:19,,,
122887840402017063019375929630980,SECOND FLOOR,Kendal House,203 Regent Street,W1B 4NB,148054620003,62,C,B1 Offices and Workshop businesses,2016-08-11,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,35,103,3,Grid Supplied Electricity,,,,138,30.86,21.64,63.42,38.03,Yes,,2.0,4,Air Conditioning,"SECOND FLOOR, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 19:37:59,,10033542268,Address Matched
122887840402017063020285722630980,SECOND FLOOR,Kendal House,203 Regent Street,W1B 4NB,148054620003,53,C,B1 Offices and Workshop businesses,2016-08-12,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,138,32.65,19.12,56.04,34.51,Yes,,2.0,4,Air Conditioning,"SECOND FLOOR, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:28:57,,10033542268,Address Matched
122883825912017063020300204049124,THIRD FLOOR,Kendal House,203 Regent Street,W1B 4NB,148054620004,60,C,B1 Offices and Workshop businesses,2016-08-12,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,32,93,3,Grid Supplied Electricity,,,,138,30.26,19.26,56.44,36.25,Yes,,2.0,4,Air Conditioning,"THIRD FLOOR, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:30:02,,10033542268,Address Matched
122883895912017063019385404049124,THIRD FLOOR,Kendal House,203 Regent Street,W1B 4NB,148054620004,53,C,B1 Offices and Workshop businesses,2016-08-11,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,29,86,3,Grid Supplied Electricity,,,,138,32.65,19.12,56.04,34.51,Yes,,2.0,4,Air Conditioning,"THIRD FLOOR, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 19:38:54,,10033542268,Address Matched
122883950022017063020202346980915,FOURTH FLOOR,Kendal House,203 Regent Street,W1B 4NB,148054620005,63,C,B1 Offices and Workshop businesses,2016-08-11,E09000033,E14000639,Greater London Authority,2017-06-30,Mandatory issue (Property to let).,34,99,3,Grid Supplied Electricity,,,,138,30.72,20.82,61.0,38.77,Yes,,2.0,4,Air Conditioning,"FOURTH FLOOR, Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-30 20:20:23,,10033542268,Address Matched
123492943912017062917495000909173,,Levis,174-176 Regent Street,W1B 5TJ,136230270000,73,C,A1/A2 Retail and Financial/Professional services,2016-10-14,E09000033,E14000639,Greater London Authority,2017-06-29,Mandatory issue (Property to let).,33,96,3,Grid Supplied Electricity,,,,997,66.97,43.83,128.43,97.87,Yes,,2.0,5,Air Conditioning,"Levis, 174-176 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-29 17:49:50,,10033542256,Address Matched
123552450342017062917462891659090,FIFTH FLOOR,211-213 Regent Street,,W1B 4NF,835215690005,76,D,B1 Offices and Workshop businesses,2016-11-09,E09000033,E14000639,Greater London Authority,2017-06-29,Mandatory issue (Property to let).,26,77,3,Natural Gas,,,,57,36.78,19.3,56.55,55.68,No,,,4,Heating and Natural Ventilation,"FIFTH FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-29 17:46:28,,,
123556411012017062917444705929893,SECOND FLOOR,211-213 Regent Street,,W1B 4NF,835215690002,61,C,B1 Offices and Workshop businesses,2016-11-09,E09000033,E14000639,Greater London Authority,2017-06-29,Mandatory issue (Property to let).,29,85,3,Natural Gas,,,,92,36.97,21.52,63.07,44.87,No,,,4,Air Conditioning,"SECOND FLOOR, 211-213 Regent Street",Westminster,Cities of London and Westminster,LONDON,2017-06-29 17:44:47,,,
